"Week_ending_Friday","Week_number","Status","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Petrol_importer_cost_NZc.p.l","Petrol_ETS_NZc.p.l","Petrol_GST_NZc.p.l","Petrol_taxes_NZc.p.l","Petrol_price_excl_taxes_NZc.p.l","Petrol_main_port_price_NZc.p.l","Petrol_discounted_retail_price_NZc.p.l","Petrol_importer_margin_NZc.p.l","Petrol_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2017-08-18,"2017w33","Final",49.31,0.7293,67.6127793774853,58.9608375976942,3.0278,14.958034026465,15.588034026465,96.0624268431002,128.9,114.678260869565,37.101589245406,35.071706117911,62.7773128165162,2.6195,24.0657844990548,90.5497844990548,91.3350633270321,196.9,184.504347826087,28.557750510516,28.8682523082922,108.429156521739
2017-08-25,"2017w34","Final",50.2,0.7261,69.1364825781573,59.7292646778444,3.0278,14.958034026465,15.588034026465,96.0624268431002,128.9,114.678260869565,36.3331621652558,35.0026833648286,63.6737032952199,2.6195,24.2148528220362,90.6988528220362,92.3288521469079,198.042857142857,185.647204968944,28.655148851688,28.8686889619572,108.429156521739
2017-09-01,"2017w35","Final",50.36,0.7221,69.7410330979089,61.0561847243925,3.0278,15.2375371320551,15.8675371320551,97.9257808803673,131.042857142857,116.821118012422,36.8695961559748,34.9381039846453,65.2865362136976,2.6195,24.6061571698623,91.0901571698623,94.9375477990818,201.042857142857,188.647204968944,29.6510115853842,28.861585071516,110.292510559006
2017-09-08,"2017w36","Final",52.36,0.72108,72.613302268819,64.2728469439653,3.23924,15.6288414798812,16.2588414798812,100.323036532541,134.042857142857,119.821118012422,36.0501895885758,34.873524604462,66.6005873033594,2.80246,24.9974615176884,91.4814615176884,97.3632834512557,204.042857142857,191.647204968944,30.7626961478963,28.8544811810748,112.68976621118
2017-09-15,"2017w37","Final",53.49,0.72472,73.8078154321669,64.2165446307341,3.2921,15.7406427221172,16.3706427221172,101.015518147448,134.9,120.678260869565,36.7989735167139,34.8089452242787,66.6162917849269,2.8482,25.1092627599244,91.5932627599244,98.0628850661626,204.9,192.504347826087,31.4465932812356,28.8473772906337,113.382247826087
2017-09-22,"2017w38","Final",54.4,0.73062,74.4573102296679,64.7248385869311,3.2921,15.7406427221172,16.3706427221172,101.015518147448,134.9,120.678260869565,36.2906795605169,34.7443658440953,65.9724912535908,2.8482,25.1092627599244,91.5932627599244,98.0628850661626,204.9,192.504347826087,32.0903938125718,28.8402734001925,113.382247826087
2017-09-29,"2017w39","Final",55.73,0.72352,77.0262052189297,66.954193535357,3.2921,15.66343505266,16.29343505266,100.500800351067,134.9,120.086335403727,33.5466068157097,34.679786463912,66.8713275816727,2.8482,25.058061031596,91.542061031596,97.72154021064,204.9,192.111801242236,30.8502126289673,28.8331695097513,113.382247826087
2017-10-06,"2017w40","Final",54.42,0.71688,75.912286575159,66.056236205551,3.2921,15.3678908992709,15.9978908992709,98.5305059951391,136.185714285714,117.82049689441,32.4742697895881,34.6152070837287,65.741097976996,2.8482,24.7508506616257,91.2348506616257,95.6734710775047,204.9,189.75652173913,29.9323731005087,28.8260656193101,114.500260248447
2017-10-13,"2017w41","Final",54.51,0.7093,76.850415903003,66.1639388072749,3.2921,15.4051579800162,16.0351579800162,98.778953200108,136.471428571429,118.106211180124,32.6150143928331,34.5506277035454,66.4929110919684,2.8482,24.564515257899,91.048515257899,94.43123505266,203.471428571429,188.327950310559,27.9383239606916,28.8189617288689,114.748707453416
2017-10-20,"2017w42","Final",55.76,0.71398,78.0974256981988,66.4095687819332,3.2921,15.3306238185255,15.9606238185255,98.2820587901701,135.9,117.534782608696,31.8724900082369,34.486048323362,67.4384668303303,2.8482,24.4899810964083,90.9739810964083,93.9343406427221,202.9,187.75652173913,26.4958738123919,28.8118578384278,114.251813043478
2017-10-27,"2017w43","Final",56.57,0.689625,82.0300888163857,68.9641798843759,3.2921,15.3306238185255,15.9606238185255,98.2820587901701,135.9,117.534782608696,29.3178789057943,34.4828026749716,69.7688897738891,2.8482,24.4899810964083,90.9739810964083,93.9343406427221,202.9,187.75652173913,24.165450868833,28.8259740154387,114.251813043478
2017-11-03,"2017w44","Final",58.73,0.68872,85.2741317226159,70.6588123693525,3.2921,16.094598973805,16.724598973805,103.375226492034,141.757142857143,123.391925465839,32.716414122681,34.4795570265812,72.5207339699656,2.8482,25.1235214690791,91.6075214690791,98.1579431271942,207.757142857143,192.613664596273,25.6372091572286,28.8400901924497,119.344980745342
2017-11-10,"2017w45","Final",61.84,0.69314,89.2171855613585,72.0105109278015,3.2921,16.6536051849851,17.2836051849851,107.101934566568,146.042857142857,127.677639751553,35.0914236387661,34.4763113781908,75.0140145239137,2.8482,25.6825276802593,92.1665276802593,101.884651201728,212.042857142857,196.899378881988,26.8706366778147,28.8542063694606,123.071688819876
2017-11-17,"2017w46","Final",60.46,0.68832,87.8370525337052,72.423180392145,3.2921,16.7654064272212,17.3954064272212,107.847276181474,146.9,128.534782608696,35.4240957893295,34.4730657298004,74.232528482645,2.8482,25.7943289224953,92.2783289224953,102.629992816635,212.9,197.75652173913,28.3974643339902,28.8683225464716,123.817030434783
2017-11-24,"2017w47","Final",60.73,0.6844,88.7346580946815,74.2662641731792,3.2921,16.7654064272212,17.3954064272212,107.847276181474,146.9,128.534782608696,33.5810120082953,34.46982008141,75.125146361568,2.8482,25.7943289224953,92.2783289224953,102.629992816635,212.9,197.75652173913,27.5048464550672,28.8824387234825,123.817030434783
2017-12-01,"2017w48","Final",61.07,0.68716,88.8730426683742,73.298569396329,3.2921,17.0262759924386,17.6562759924386,109.586406616257,148.9,130.534782608696,36.2878372199281,34.4665744330196,75.0963022794492,2.8482,26.0551984877127,92.5391984877127,104.369123251418,214.9,199.75652173913,29.2728209719686,28.8965549004935,125.556160869565
2017-12-08,"2017w49","Final",60.2,0.68672,87.6630941286114,72.7779813814538,3.5057,17.0262759924386,17.6562759924386,109.372806616257,148.9,130.534782608696,36.5948252348033,34.4633287846292,73.9525180609169,3.033,26.0551984877127,92.5391984877127,104.184323251418,214.9,199.75652173913,30.2318051905009,28.9106710775044,125.342560869565
2017-12-15,"2017w50","Final",60.83,0.69438,87.6033295889859,73.3882181757044,3.5591,16.6536051849851,17.2836051849851,106.834934566568,146.042857142857,127.677639751553,33.4467163908633,34.4600831362388,73.7735750630056,3.0792,25.6825276802593,92.1665276802593,101.653651201728,212.042857142857,196.899378881988,27.8800761387228,28.9247872545154,122.804688819876
2017-12-22,"2017w51","Final",61.71,0.70012,88.1420327943781,73.1173158957137,3.5591,16.5045368620038,17.1345368620038,105.841145746692,144.9,126.534782608696,32.7238298509782,34.4862308215088,72.5265371306342,3.0792,25.5334593572779,92.0174593572779,100.659862381853,210.9,195.75652173913,28.1333252512184,28.9461808884757,121.8109
2017-12-29,"2017w52","Final",63.215,0.706866666666667,89.4298783363199,74.0639071743056,3.5591,16.5045368620038,17.1345368620038,105.841145746692,144.9,126.534782608696,31.7772385723863,34.5123785067789,72.2525572211115,3.0792,25.5334593572779,92.0174593572779,100.659862381853,210.9,195.75652173913,28.4073051607411,28.967574522436,121.8109
2018-01-05,"2018w01","Final",64.72,0.711166666666667,91.0053902038903,76.1183123861275,4.6725,17.1739130434783,17.8039130434783,109.190253623188,144.9,131.666666666667,33.0719412370609,34.538526192049,73.1369573477822,4.0425,26.2492753623188,92.7332753623188,104.468669082126,210.9,201.244444444444,31.3317117343434,28.9889681563963,120.6975
2018-01-12,"2018w02","Final",66.1,0.71948,91.8719074887419,75.8165906915351,4.6725,17.3416149068323,17.9716149068323,110.308266045549,146.185714285714,132.952380952381,34.4916753540136,34.5646738773191,73.6024091057688,4.0425,26.3610766045549,92.8450766045549,105.214010697032,211.757142857143,202.101587301587,31.6116015912636,29.0103617903567,121.81551242236
2018-01-19,"2018w03","Final",66.42,0.72772,91.2713681086132,75.6279127131532,4.6725,17.5652173913044,18.1952173913044,111.798949275362,147.9,134.666666666667,36.1710365622091,34.5908215625892,73.4324326880282,4.0425,26.5101449275362,92.9941449275362,106.207799516908,212.9,203.244444444444,32.77536682888,29.031755424317,123.306195652174
2018-01-26,"2018w04","Final",67.2,0.73284,91.6980514164074,75.860597099701,4.6725,17.5652173913044,18.1952173913044,111.798949275362,147.9,134.666666666667,35.9383521756613,34.6169692478592,73.8957550867389,4.0425,26.5101449275362,92.9941449275362,106.207799516908,212.9,203.244444444444,32.3120444301693,29.0531490582773,123.306195652174
2018-02-02,"2018w05","Final",65.93,0.73546,89.644576183613,75.7814061020527,4.6725,17.5652173913044,18.1952173913044,111.798949275362,147.9,134.666666666667,36.0175431733096,34.6431169331293,74.9541220355856,4.0425,26.5101449275362,92.9941449275362,106.207799516908,212.9,203.244444444444,31.2536774813226,29.0745426922376,123.306195652174
2018-02-09,"2018w06","Final",62.75,0.7266,86.3611340489953,73.2608816201123,4.6725,17.4534161490683,18.0834161490683,111.053607660455,147.042857142857,133.809523809524,37.7927260403432,34.6692646183994,73.1943590607826,4.0425,26.3983436853002,92.8823436853002,105.462457902001,212.042857142857,202.387301587302,32.2680988412188,29.0959363261979,122.560854037267
2018-02-16,"2018w07","Final",59.84,0.731,81.8604651162791,69.1620096149324,4.6725,17.0062111801242,17.6362111801242,108.072241200828,143.614285714286,130.380952380952,38.9102315858958,34.701586337352,69.3462632346214,4.0425,25.9511387163561,92.4351387163561,102.481091442374,208.614285714286,198.95873015873,33.1348282077527,29.1197415499327,119.57948757764
2018-02-23,"2018w08","Final",62.52,0.73488,85.0751143043762,70.6040295717305,4.6725,16.7826086956522,17.4126086956522,106.581557971015,141.9,128.666666666667,35.977528399284,34.7339080563046,70.0443895148986,4.0425,25.7275362318841,92.2115362318841,100.99040821256,206.9,197.244444444444,30.9460186976618,29.1435467736674,118.088804347826
2018-03-02,"2018w09","Final",62.12,0.72562,85.6095476971417,72.3789281404784,4.6725,16.7826086956522,17.4126086956522,106.581557971015,141.9,128.666666666667,34.2026298305361,34.7662297752571,72.0425801844022,4.0425,25.7275362318841,92.2115362318841,100.99040821256,206.9,197.244444444444,28.9478280281582,29.1673519974022,118.088804347826
2018-03-09,"2018w10","Final",61.6,0.7258,84.8718655276936,71.1059982724342,4.6725,16.7826086956522,17.4126086956522,106.581557971015,141.9,128.666666666667,35.4755596985803,34.7985514942097,70.9586177803535,4.0425,25.7275362318841,92.2115362318841,100.99040821256,206.9,197.244444444444,30.0317904322068,29.191157221137,118.088804347826
2018-03-16,"2018w11","Final",61.5,0.7303,84.2119676845132,71.2913118180588,4.6725,16.7826086956522,17.4126086956522,106.581557971015,141.9,128.666666666667,35.2902461529557,34.8308732131623,70.4503120517079,4.0425,25.7275362318841,92.2115362318841,100.99040821256,206.9,197.244444444444,30.5400961608525,29.2149624448717,118.088804347826
2018-03-23,"2018w12","Final",64.74,0.72212,89.6526893037168,74.5178253196458,4.6725,16.7826086956522,17.4126086956522,106.581557971015,141.9,128.666666666667,32.0637326513687,34.8631949321149,74.0582699225585,4.0425,25.7275362318841,92.2115362318841,100.99040821256,206.9,197.244444444444,26.9321382900019,29.2387676686065,118.088804347826
2018-03-30,"2018w13","Final",64.82,0.725475,89.3483579723629,74.9036868530761,4.6725,17.0045927890513,17.6345927890513,108.061451927009,143.9,130.36854471606,33.1577650739327,34.8955166510675,74.0673905036462,4.0425,25.9143535923221,92.3983535923221,102.235857282147,208.9,198.67671087447,28.1684667785013,29.2625728923413,119.827934782609
2018-04-06,"2018w14","Provisional",64.9,0.72635,89.350863908584,75.2277846179158,4.6725,16.7712799581418,17.4012799581418,106.506033054278,143.9,128.57981301242,31.2782484363626,34.92783837002,74.1774080832933,4.0425,25.4700403636462,91.9540403636462,99.2737690909744,208.9,195.270309454621,25.0963610076811,29.286378116076,119.827934782609
2018-04-13,"2018w15","Provisional",68.17,0.7341,92.862007900831,75.978916850293,4.6725,16.9948824426138,17.6248824426138,107.996716284092,145.614285714286,130.294098726706,32.0177994337991,34.9629166021599,74.6676764285265,4.0425,25.6936428481182,92.1776428481182,100.764452320788,210.614285714286,196.984595168906,26.0967758922616,29.3079611247447,121.318618012422
2018-04-20,"2018w16","Provisional",69.53,0.73212,94.9707698191553,77.562745791592,4.6725,17.1625843059679,17.7925843059679,109.114728706452,146.9,131.57981301242,31.5519829148603,34.9979948342998,75.4624082178478,4.0425,25.8613447114723,92.3453447114723,101.882464743148,211.9,198.270309454621,26.4200565253005,29.3295441334134,122.436630434783
2018-04-27,"2018w17","Provisional",70.72,0.7116,99.3816750983699,81.164492546383,4.6725,17.94519300162,18.57519300162,114.3321200108,152.9,137.57981301242,33.1676274644171,35.0330730664396,79.4738673566005,4.0425,26.6439534071244,93.1279534071244,107.099856047496,217.9,204.270309454621,27.6259886908956,29.3511271420821,127.65402173913
2018-05-04,"2018w18","Provisional",70.68,0.7036,100.454803865833,81.8668450668356,4.6725,17.94519300162,18.57519300162,114.3321200108,152.9,137.57981301242,32.4652749439646,35.0681512985795,79.636745208603,4.0425,26.6439534071244,93.1279534071244,107.099856047496,217.9,204.270309454621,27.4631108388932,29.3727101507508,127.65402173913
2018-05-11,"2018w19","Provisional",73.32,0.69782,105.070075377605,85.3143734579981,4.6725,18.4296650513095,19.0596650513095,117.561933675396,156.614285714286,141.294098726706,32.2475602173984,35.1032295307194,82.6069511671222,4.0425,27.1284254568139,93.6124254568139,110.329669712092,221.614285714286,207.984595168906,27.7227185449702,29.3942931594194,130.883835403727
2018-05-18,"2018w20","Provisional",75.86,0.69098,109.786100900171,88.3738417676911,4.6725,19.1563731258436,19.7863731258436,122.406654172291,162.185714285714,146.865527298134,34.0328124045997,35.1383077628592,87.0005383428248,4.0425,27.911034152466,94.395034152466,115.54706101644,227.614285714286,213.984595168906,28.5465226736155,29.4158761680881,135.728555900621
2018-05-25,"2018w21","Provisional",76.22,0.69234,110.090418002715,88.8503748520562,4.6725,19.5104103929244,20.1404103929244,124.766902619496,164.9,149.57981301242,35.9165277674396,35.1733859949991,88.2021070472297,4.0425,28.2091707984288,94.6931707984288,117.534638656192,229.9,216.270309454621,29.3325316089621,29.4374591767568,138.088804347826
2018-06-01,"2018w22","Provisional",75.09,0.69528,107.999654815326,85.8603747061461,4.6725,19.5104103929244,20.1404103929244,124.766902619496,164.9,149.57981301242,38.9065279133498,35.208464227139,84.5227961591699,4.0425,28.2091707984288,94.6931707984288,117.534638656192,229.9,216.270309454621,33.0118424970219,29.4590421854255,138.088804347826
2018-06-08,"2018w23","Provisional",73.4,0.7034,104.3502985499,83.4100245405602,4.6725,19.2122737469616,19.8422737469616,122.779324979744,162.614285714286,147.294098726706,39.369300439184,35.2460389703898,81.8703894910415,4.0425,27.6501645872486,94.1341645872486,113.807930581658,225.614285714286,211.984595168906,31.9375410906162,29.4773407375199,136.101226708075
2018-06-15,"2018w24","Provisional",74.14,0.70088,105.781303504166,83.7152916367119,4.6725,18.9886712624896,19.6186712624896,121.288641749931,160.9,145.57981301242,37.5733501132187,35.2836137136407,81.3395235851674,4.0425,27.4265621027766,93.9105621027766,112.317247351844,223.9,210.270309454621,30.9777237666766,29.4956392896143,134.610543478261
2018-06-22,"2018w25","Provisional",71.94,0.68992,104.272959183673,82.3274766283384,4.6725,18.8396029395082,19.4696029395082,120.294852930055,159.757142857143,144.436955869563,37.9673763017165,35.3211884568916,79.0450474896906,4.0425,27.2774937797952,93.7614937797952,111.323458531968,222.757142857143,209.127452311763,32.2784110422776,29.5139378417087,133.616754658385
2018-06-29,"2018w26","Provisional",74.55,0.68264,109.208367514356,84.5226359445431,4.6725,18.7199634575752,19.3499634575752,119.497256383835,158.9,143.51971984141,34.9746204392917,35.3587632001425,81.3623711238109,4.0425,27.1587219190176,93.6427219190176,110.531646126784,221.9,208.216868045802,29.169275002973,29.5322363938032,132.871413043478
2018-07-06,"2018w27","Provisional",74.59,0.6761,110.323916580388,86.9859381221865,4.6725,18.6729340193933,19.3029340193933,119.183726795956,158.9,143.159160815349,32.1977886737691,35.3963379433934,83.5025529850526,4.0425,27.1168982077679,93.6008982077679,110.252821385119,221.9,207.896219592887,26.7502684000669,29.5505349458976,132.871413043478
2018-07-13,"2018w28","Provisional",73.9,0.68078,108.551955110315,85.8634137957487,4.6725,18.6729340193933,19.3029340193933,119.183726795956,158.9,143.159160815349,33.3203130002069,35.4339126866443,82.7168268952346,4.0425,27.1168982077679,93.6008982077679,110.252821385119,221.9,207.896219592887,27.5359944898848,29.568833497992,132.871413043478
2018-07-20,"2018w29","Provisional",70.67,0.67692,104.39933817881,83.7356471547753,4.6725,18.6729340193933,19.3029340193933,119.183726795956,158.9,143.159160815349,35.4480796411803,35.4714874298952,81.0289122653713,4.0425,27.1168982077679,93.6008982077679,110.252821385119,221.9,207.896219592887,29.2239091197482,29.5871320500864,132.871413043478
2018-07-27,"2018w30","Provisional",72.97,0.68054,107.22367531666,85.7073042833537,4.6725,19.0456048268468,19.6756048268468,121.668198845645,161.757142857143,146.016303672492,35.9608945622914,35.5090621731461,83.5874808178663,4.0425,27.34050069224,93.82450069224,111.743504614933,223.614285714286,209.610505307173,28.1560237970668,29.6054306021808,135.355885093168
